Date,DIS,GE,GILD,GOOGL,KMI,OIL,T,TSLA,WMT
2014-07-08,85.860001,25.35577,87.110001,578.400024,35.529999,35.529999,35.560001,219.070007,76.650002
2014-07-09,87.220001,25.307692,88.68,583.359985,35.790001,35.790001,35.650002,223.059998,77.209999
2014-07-10,86.860001,25.192308,88.940002,580.039978,35.68,35.68,35.700001,219.460007,77.059998
2014-07-11,86.889999,25.528847,88.730003,586.650024,35.630001,35.630001,35.759998,218.130005,76.82
2014-07-14,86.760002,25.634615,89.849998,594.26001,35.970001,35.970001,35.860001,226.699997,76.550003
2014-07-15,86.150002,25.586538,89,593.059998,36.169998,36.169998,36.240002,219.580002,76.839996
2014-07-16,85.349998,25.98077,87,590.619995,36.91,36.91,36.450001,217.160004,76.860001
2014-07-17,85.029999,25.586538,85.07,580.820007,36.810001,36.810001,36.029999,215.399994,76.610001
2014-07-18,85.809998,25.442308,89.190002,605.109985,37.549999,37.549999,36.169998,220.020004,77.089996
2014-07-21,85.739998,24.98077,88.860001,598.440002,37.610001,37.610001,35.959999,220.539993,76.769997
2014-07-22,86.209999,25.01923,89.330002,603.570007,37.650002,37.650002,35.939999,219.580002,76.639999
2014-07-23,86.040001,24.913462,90.339996,605.190002,37.700001,37.700001,35.880001,222.490005,76.989998
2014-07-24,86.800003,24.942308,90.540001,603.01001,37.880001,37.880001,35.5,223.539993,76.349998
2014-07-25,86.230003,24.798077,89.839996,598.080017,37.900002,37.900002,35.540001,223.570007,75.970001
2014-07-28,87.150002,24.60577,91.459999,599.02002,37.790001,37.790001,35.650002,224.820007,75.709999
2014-07-29,86.199997,24.471153,92.989998,593.950012,37.169998,37.169998,36.59,225.009995,75.440002
2014-07-30,87.209999,24.653847,93.790001,595.440002,37.299999,37.299999,36.360001,228.919998,74.779999
2014-07-31,85.879997,24.182692,91.550003,579.549988,35.98,35.98,35.59,223.300003,73.580002
2014-08-01,85.379997,24.375,91.5,573.599976,35.490002,35.490002,35.330002,233.270004,73.540001
2014-08-04,87.239998,24.298077,92.18,582.27002,36.25,36.25,35.459999,238.520004,73.540001
2014-08-05,86.75,24.057692,92.269997,573.140015,35.540001,35.540001,35.110001,238.490005,73.339996
2014-08-06,86.589996,24.461538,92.790001,574.48999,35.560001,35.560001,34.619999,248.929993,74.199997
2014-08-07,85.510002,24.51923,92.050003,571.809998,35.369999,35.369999,34.209999,252.389999,73.949997
2014-08-08,86.849998,24.673077,92.449997,577.940002,36.119999,36.119999,34.470001,248.130005,74.669998
2014-08-11,87.5,24.798077,92.919998,577.25,39.369999,39.369999,34.470001,259.320007,74.360001
2014-08-12,87.209999,24.625,93.360001,572.119995,38.73,38.73,34.639999,259.959991,74.220001
2014-08-13,87.599998,24.836538,93.980003,584.559998,38.77,38.77,34.689999,260.309998,74.029999
2014-08-14,88.610001,24.884615,96.360001,584.650024,39.880001,39.880001,34.91,261.380005,74.389999
2014-08-15,89.279999,24.653847,99.489998,583.710022,41.43,41.43,34.740002,262.01001,73.900002
2014-08-18,89.970001,25.067308,100.720001,592.700012,41.139999,41.139999,34.650002,259.940002,74.489998
2014-08-19,90.089996,25.048077,101.279999,597.109985,41.419998,41.419998,34.48,256.76001,74.879997
2014-08-20,89.839996,25.346153,100.790001,595.409973,41.599998,41.599998,34.529999,255.710007,74.959999
2014-08-21,90.379997,25.413462,102.269997,592.419983,41.25,41.25,34.639999,254.339996,75.550003
2014-08-22,90.489998,25.14423,103.959999,592.539978,40.810001,40.810001,34.5,256.779999,75.730003
2014-08-25,90.379997,25.192308,107.449997,590.570007,40.529999,40.529999,34.509998,262.549988,75.690002
2014-08-26,90.019997,25.009615,106.269997,588.119995,40.060001,40.060001,34.5,261.73999,75.519997
2014-08-27,90.370003,25.125,107.410004,583,39.93,39.93,34.75,263.25,75.849998
2014-08-28,90.230003,25.009615,107.510002,580.320007,39.77,39.77,34.740002,263.859985,75.900002
2014-08-29,89.879997,24.98077,107.559998,582.359985,40.259998,40.259998,34.959999,269.700012,75.5
2014-09-02,90.800003,24.85577,109.360001,588.630005,39.860001,39.860001,34.84,284.119995,75.75
2014-09-03,90.940002,24.951923,109.43,589.52002,39.57,39.57,34.970001,281.190002,76.010002
2014-09-04,90.139999,24.961538,106.860001,593.140015,39.049999,39.049999,34.939999,286.040009,76.559998
2014-09-05,90.940002,25.096153,105.360001,597.780029,39.310001,39.310001,35.150002,277.390015,77.510002
2014-09-08,90.559998,25.076923,106.529999,601.630005,38.66,38.66,35.009998,282.109985,76.529999
2014-09-09,89.599998,24.903847,105.889999,591.969971,38.299999,38.299999,34.66,278.480011,76.739998
2014-09-10,89.519997,24.951923,108.220001,593.419983,38.389999,38.389999,34.700001,281.100006,76.510002
2014-09-11,89.970001,25.01923,106.389999,591.109985,38.349998,38.349998,34.849998,280.309998,76.099998
2014-09-12,89.669998,24.875,103.660004,584.900024,37.759998,37.759998,34.5,279.200012,75.769997
2014-09-15,90.080002,24.923077,100.989998,581.640015,37.709999,37.709999,34.689999,253.860001,75.809998
2014-09-16,90.269997,25.201923,104.760002,588.780029,38.25,38.25,34.950001,260.73999,76.32
2014-09-17,90.330002,25.259615,103.839996,593.289978,38.130001,38.130001,35.02,261.380005,76.239998
2014-09-18,90.339996,25.201923,105.93,597.27002,38,38,35.16,263.820007,76.220001
2014-09-19,90.489998,25.278847,105.959999,605.400024,37.970001,37.970001,35.470001,259.320007,76.839996
2014-09-22,89.290001,25.076923,105.470001,597.27002,37.5,37.5,35.5,250.029999,76.309998
2014-09-23,88.309998,25.01923,105.389999,591.179993,38.209999,38.209999,35.259998,250.410004,75.599998
2014-09-24,89.449997,24.932692,108.709999,598.419983,38.48,38.48,35.400002,252.139999,77.080002
2014-09-25,88.07,24.567308,107.339996,585.25,37.720001,37.720001,35.080002,246.949997,76.120003
2014-09-26,88.739998,24.64423,108.379997,587.900024,38.389999,38.389999,35.279999,246.600006,76.489998
2014-09-29,88.830002,24.442308,107.510002,587.809998,38.529999,38.529999,35.23,245.259995,76.080002
2014-09-30,89.029999,24.634615,106.449997,588.409973,38.34,38.34,35.240002,242.679993,76.470001
2014-10-01,87.489998,24.192308,105.589996,579.630005,38.200001,38.200001,34.959999,240.240005,76.120003
2014-10-02,86.790001,24.153847,104.559998,580.880005,39.389999,39.389999,34.970001,251.419998,76.230003
2014-10-03,88.449997,24.423077,106.519997,586.25,38.860001,38.860001,35.360001,255.210007,77.32
2014-10-06,88.559998,24.25,105.129997,587.780029,38.720001,38.720001,35.490002,260.619995,77.349998
2014-10-07,87.110001,23.85577,104.290001,574.099976,38.25,38.25,35.330002,259.570007,77.300003
2014-10-08,88.110001,24.278847,108.870003,583.73999,38.259998,38.259998,35.150002,259.279999,78.239998
2014-10-09,85.709999,23.826923,105.849998,570.809998,36.700001,36.700001,34.66,257.01001,77.860001
2014-10-10,86.269997,23.336538,103.730003,555.190002,36.470001,36.470001,34.25,236.910004,78.290001
2014-10-13,83.910004,23.028847,101.440002,544.75,35.5,35.5,33.82,224.589996,77.559998
2014-10-14,84.139999,23.173077,97.18,548.690002,34.5,34.5,33.84,227.059998,77.980003
2014-10-15,82.080002,23.346153,96.160004,540.72998,35.290001,35.290001,33.869999,229.699997,75.199997
2014-10-16,81.739998,23.317308,96.879997,536.919983,36.82,36.82,33.639999,226.350006,73.82
2014-10-17,83.830002,23.865385,100.75,522.969971,36.810001,36.810001,34.080002,227.479996,74.099998
2014-10-20,85.519997,24.067308,102.209999,532.380005,37.57,37.57,34.279999,230.470001,75.139999
2014-10-21,87.540001,24.471153,106.669998,538.030029,38.310001,38.310001,34.619999,235.339996,76.019997
2014-10-22,87.099998,24.221153,106.089996,542.690002,37.919998,37.919998,34.5,231.100006,76.029999
2014-10-23,87.989998,24.461538,107.18,553.650024,38.68,38.68,33.66,235.289993,76.25
2014-10-24,88.610001,24.653847,110.709999,548.900024,39.029999,39.029999,33.869999,235.240005,76.379997
2014-10-27,88.449997,24.538462,112.589996,549.880005,38.93,38.93,34.110001,221.669998,76.589996
2014-10-28,89.93,24.884615,113.449997,558.940002,39.169998,39.169998,34.330002,242.770004,76.349998
2014-10-29,89.529999,24.673077,110.720001,558.450012,38.330002,38.330002,34.400002,238.100006,76.389999
2014-10-30,90.220001,24.682692,114.220001,560.27002,38.540001,38.540001,34.509998,238.660004,76.449997
2014-10-31,91.379997,24.817308,112,567.869995,38.700001,38.700001,34.84,241.699997,76.269997
2014-11-03,91.709999,24.711538,109.980003,563.77002,38.5,38.5,34.84,242.589996,76.279999
2014-11-04,90.349998,24.711538,109.720001,564.190002,37.459999,37.459999,34.790001,238.929993,77.260002
2014-11-05,91,24.826923,106.050003,555.950012,38.099998,38.099998,34.919998,230.970001,77.699997
2014-11-06,92,25.346153,106.940002,551.690002,38.529999,38.529999,34.720001,241.220001,77.809998
2014-11-07,90,25.39423,106.449997,551.820007,38.75,38.75,34.91,240.199997,78.769997
2014-11-10,89.779999,25.451923,107.019997,558.22998,38.5,38.5,35.119999,241.929993,79.440002
2014-11-11,89.980003,25.365385,108.010002,561.289978,38.540001,38.540001,35.099998,251.080002,79.010002
2014-11-12,89.900002,25.5,106.900002,558.25,38.529999,38.529999,35.400002,249.100006,79.199997
2014-11-13,90.489998,25.403847,104.199997,556.440002,38.380001,38.380001,35.610001,251.699997,82.940002
2014-11-14,90.800003,25.442308,102.059998,555.190002,39.369999,39.369999,35.900002,258.679993,82.959999
2014-11-17,90.410004,25.586538,100.440002,546.640015,40.25,40.25,35.849998,253.979996,83.57
2014-11-18,90.279999,25.971153,103.709999,544.51001,40.41,40.41,35.720001,257.700012,83.790001
2014-11-19,89.82,25.884615,102.339996,547.200012,40.939999,40.939999,35.369999,247.740005,84.989998
2014-11-20,88.900002,25.817308,100.589996,543.76001,39.919998,39.919998,35.279999,248.710007,84.580002
2014-11-21,88.959999,25.951923,100.580002,545.890015,39.75,39.75,35.279999,242.779999,84.650002
2014-11-24,90.580002,25.961538,100.599998,547.47998,40.790001,40.790001,34.700001,246.720001,85.400002
2014-11-25,91.650002,25.826923,101.110001,549.22998,40.75,40.75,34.82,248.089996,84.949997
2014-11-26,91.919998,25.836538,100.300003,547.72998,42.32,42.32,35.130001,248.440002,84.980003
2014-11-28,92.510002,25.471153,100.32,549.080017,41.349998,41.349998,35.380001,244.520004,87.540001
2014-12-01,92.699997,25.01923,100.550003,539.650024,40.939999,40.939999,35.060001,231.639999,86.220001
2014-12-02,93.470001,25.048077,102.190002,538.590027,41.619999,41.619999,34.290001,231.429993,86.400002
2014-12-03,93.110001,25.365385,100.879997,536.969971,41.830002,41.830002,34,229.300003,84.940002
2014-12-04,93.230003,25.086538,101.82,542.580017,41.459999,41.459999,33.91,228.279999,84.760002
2014-12-05,93.760002,25.009615,104.589996,528.080017,41.119999,41.119999,33.939999,223.710007,84.120003
2014-12-08,93.800003,24.701923,105.559998,530.72998,39.84,39.84,33.880001,214.360001,84.230003
2014-12-09,92.940002,24.596153,105.910004,536.109985,40.650002,40.650002,32.889999,216.889999,83.559998
2014-12-10,91.629997,24.298077,104.839996,528.039978,39.439999,39.439999,32.490002,209.839996,82.980003
2014-12-11,91.75,24.432692,104.309998,532.109985,39.880001,39.880001,32.709999,208.880005,83.830002
2014-12-12,91.489998,23.932692,104.129997,521.51001,39.169998,39.169998,32.16,207,83.809998
2014-12-15,90.900002,23.64423,103.160004,515.840027,38.279999,38.279999,32.25,204.039993,83.940002
2014-12-16,90.169998,23.548077,100.459999,498.160004,38.07,38.07,32.139999,197.809998,82.959999
2014-12-17,91.379997,23.711538,102.400002,506.450012,39.889999,39.889999,32.669998,205.820007,84.230003
2014-12-18,92.610001,24.173077,105.540001,514.619995,40.560001,40.560001,33.509998,218.259995,85.940002
2014-12-19,92.889999,24.634615,108.449997,520.039978,41.630001,41.630001,33.540001,219.289993,85.160004
2014-12-22,94.199997,24.721153,92.900002,532.299988,41.549999,41.549999,33.849998,222.600006,86.379997
2014-12-23,94.690002,24.884615,89.449997,538.77002,41.91,41.91,34.029999,220.970001,86.660004
2014-12-24,94.419998,24.836538,91.290001,536.929993,42.009998,42.009998,33.959999,222.259995,86.43
2014-12-26,95.029999,24.788462,93.790001,541.52002,42.700001,42.700001,34.169998,227.820007,86.910004
2014-12-29,95.5,24.711538,97.300003,537.309998,43.009998,43.009998,34.110001,225.710007,86.639999
2014-12-30,94.699997,24.586538,95.279999,535.280029,42.5,42.5,34.080002,222.229996,86.790001
2014-12-31,94.190002,24.298077,94.260002,530.659973,42.310001,42.310001,33.59,222.410004,85.879997
2015-01-02,93.75,24.096153,94.910004,529.549988,42.810001,42.810001,33.869999,219.309998,85.900002
2015-01-05,92.379997,23.653847,96.790001,519.460022,41.650002,41.650002,33.549999,210.089996,85.650002
2015-01-06,91.889999,23.14423,97.650002,506.640015,40.830002,40.830002,33.599998,211.279999,86.309998
2015-01-07,92.830002,23.153847,99.480003,505.149994,41.369999,41.369999,33.169998,210.949997,88.599998
2015-01-08,93.790001,23.432692,102.300003,506.910004,42.34,42.34,33.5,210.619995,90.470001
2015-01-09,94.25,23.10577,102.209999,500.720001,41.810001,41.810001,33.400002,206.660004,89.349998
2015-01-12,94.459999,23.057692,101.209999,497.059998,41.610001,41.610001,33.490002,202.210007,90.019997
2015-01-13,95.190002,22.942308,97.209999,501.799988,40.889999,40.889999,33.490002,204.25,89.309998
2015-01-14,94.230003,22.865385,99.260002,505.929993,41.220001,41.220001,33.330002,192.690002,86.610001
2015-01-15,94.349998,22.673077,97.400002,504.01001,40.77,40.77,33.259998,191.869995,87.379997
2015-01-16,95.18,22.682692,100.709999,510.459991,41.529999,41.529999,33.799999,193.070007,86.769997
2015-01-20,94.739998,22.932692,103.779999,509.940002,41.82,41.82,33.950001,191.929993,86.690002
2015-01-21,94.169998,23.115385,103.580002,520.390015,42,42,34,196.570007,86.639999
2015-01-22,95.150002,23.346153,105.139999,537.299988,42.080002,42.080002,33.790001,201.619995,88.300003
2015-01-23,94.720001,23.538462,105.540001,541.950012,42.27,42.27,33.369999,201.289993,88.510002
2015-01-26,94.970001,23.64423,107.110001,536.719971,42.27,42.27,33.18,206.550003,88.629997
2015-01-27,93.970001,23.442308,105.029999,521.190002,42.43,42.43,32.810001,205.979996,87.529999
2015-01-28,92.669998,22.923077,102.449997,512.429993,41.360001,41.360001,32.68,199.369995,86.82
2015-01-29,93.220001,23.153847,104.18,513.22998,40.709999,40.709999,32.959999,205.199997,87.720001
2015-01-30,90.959999,22.971153,104.830002,537.549988,41.049999,41.049999,32.919998,203.600006,84.980003
2015-02-02,91.93,23.278847,106.190002,532.200012,41.619999,41.619999,33.560001,210.940002,85.709999
2015-02-03,94.099998,23.528847,107.18,533.299988,41.48,41.48,34.34,218.360001,86.190002
2015-02-04,101.279999,23.23077,98.43,526.099976,40.799999,40.799999,34.41,218.550003,86.650002
2015-02-05,102.639999,23.557692,99.900002,529.830017,41.490002,41.490002,34.540001,220.990005,87.279999
2015-02-06,102.019997,23.576923,97.480003,533.880005,41.41,41.41,34.869999,217.360001,87.330002
2015-02-09,101.730003,23.692308,96.900002,529.280029,41.200001,41.200001,34.639999,217.479996,85.910004
2015-02-10,101.919998,23.76923,98.32,540.159973,41.549999,41.549999,34.849998,216.289993,87.290001
2015-02-11,101.870003,23.817308,99.980003,538,41.209999,41.209999,34.389999,212.800003,86.339996
2015-02-12,103.580002,23.932692,100.800003,546.01001,41.759998,41.759998,34.610001,202.880005,85.889999
2015-02-13,104.169998,24.182692,101.900002,551.159973,41.970001,41.970001,34.66,203.770004,85.809998
2015-02-17,104.120003,24.201923,103.839996,545.01001,42.099998,42.099998,34.709999,204.350006,85.959999
2015-02-18,103.860001,24.278847,103.940002,542.650024,42.18,42.18,34.490002,204.460007,86.290001
2015-02-19,103.889999,24.048077,102.730003,546.450012,42.009998,42.009998,34.09,211.710007,83.519997
2015-02-20,104.550003,24.240385,102.610001,541.799988,41.869999,41.869999,34.080002,217.110001,84.300003
2015-02-23,104.989998,24.201923,104.510002,535,42.029999,42.029999,33.849998,207.339996,84.599998
2015-02-24,104.669998,24.413462,104.699997,538.650024,42.169998,42.169998,34.049999,204.110001,84.57
2015-02-25,105.57,24.913462,104.43,547.330017,42.110001,42.110001,34.209999,203.759995,83.57
2015-02-26,104.559998,24.89423,104.190002,559.289978,41.220001,41.220001,34.5,207.190002,83.800003
2015-02-27,104.080002,24.990385,103.529999,562.630005,41.009998,41.009998,34.560001,203.339996,83.93
2015-03-02,105.889999,25.10577,103.830002,575.02002,40.830002,40.830002,34.639999,197.330002,83.959999
2015-03-03,106.349998,24.865385,102.790001,578.789978,41.09,41.09,34.41,199.559998,83.370003
2015-03-04,105.57,24.673077,103.059998,578.330017,41.040001,41.040001,34,202.440002,82.580002
2015-03-05,105.029999,24.826923,103.419998,581.429993,40.84,40.84,34,200.630005,83.57
2015-03-06,103.82,24.442308,101.809998,572.900024,40.41,40.41,33.48,193.880005,82.589996
2015-03-09,105.260002,24.653847,101.370003,574.099976,40.09,40.09,33.349998,190.880005,82.879997
2015-03-10,103.089996,24.201923,98.830002,559.849976,40.09,40.09,32.779999,190.320007,82.07
2015-03-11,102.889999,24.221153,98.970001,555.690002,39.810001,39.810001,32.619999,193.740005,80.690002
2015-03-12,107.169998,24.423077,99.93,561.169983,39.77,39.77,33.130001,191.070007,81.900002
2015-03-13,106.440002,24.076923,99.610001,553,39.919998,39.919998,32.759998,188.679993,81.900002
2015-03-16,107.370003,24.471153,101.300003,561.640015,40.619999,40.619999,33.060001,195.699997,83.290001
2015-03-17,106.959999,24.336538,100.440002,557.609985,40.830002,40.830002,32.900002,194.729996,82.620003
2015-03-18,107.970001,24.653847,100.279999,566.159973,41.560001,41.560001,33.59,200.710007,82.529999
2015-03-19,107.370003,24.35577,101.440002,563.669983,41.529999,41.529999,33.200001,195.649994,81.519997
2015-03-20,108.43,24.423077,102.290001,564.950012,42.119999,42.119999,33.23,198.080002,83.239998
2015-03-23,108.220001,24.490385,100.260002,565.369995,42.150002,42.150002,33.279999,199.630005,83.309998
2015-03-24,107.110001,24.298077,101.410004,577.539978,41.220001,41.220001,33.07,201.720001,83.050003
2015-03-25,105,23.951923,99.860001,567,41.130001,41.130001,32.619999,194.300003,81.32
2015-03-26,105.239998,23.846153,101.080002,563.640015,41.279999,41.279999,32.82,190.410004,81.889999
2015-03-27,105.480003,23.903847,101,557.549988,41.27,41.27,32.75,185,81.349998
2015-03-30,106.120003,24.153847,100.690002,561.140015,42.07,42.07,32.970001,190.570007,82.529999
2015-03-31,104.889999,23.85577,98.129997,554.700012,42.060001,42.060001,32.650002,188.770004,82.25
2015-04-01,105.440002,23.884615,97.720001,549.48999,41.919998,41.919998,32.889999,187.589996,80.709999
2015-04-02,106,23.98077,98.43,541.309998,41.720001,41.720001,33.130001,191,80.730003
